Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
0,mzspec:MSV000082969:G85021_RE12_01_36807.mzML:scan:886,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G85196_RA8_01_36468.mzML:scan:909,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G85245_rerun_gas_BB10_01_37203.mzML:scan:860,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G85062_RH3_01_36551.mzML:scan:897,1,0.92,4,MSV000082969,NoID
-0.98,mzspec:MSV000086550:PLT11_H3_BH3_01_58577.mzML:scan:198,1,0.92,4,MSV000086550,NoID
0,mzspec:MSV000082969:G85291_BF4_01_37163.mzML:scan:849,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G85407_rerun_gas_BD3_01_37219.mzML:scan:863,1,0.92,4,MSV000082969,NoID
-1,mzspec:MSV000082423:G96377_5x_RG6_01_32716.mzML:scan:250,1,0.92,4,MSV000082423,NoID
0,mzspec:MSV000083689:G85262_RC6_01_35111.mzML:scan:885,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000084701:Ca_8uL_BB12_01_16998.mzML:scan:1523,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000083689:G84880_BC8_01_35567.mzML:scan:980,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G85276_RA8_01_35322.mzML:scan:915,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G84737_RB8_01_35100.mzML:scan:887,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G85407_BD3_01_35235.mzML:scan:891,1,0.92,4,MSV000083689,NoID
-0.98,mzspec:MSV000086550:PLT8_C1_GC1_01_58268.mzML:scan:192,1,0.92,4,MSV000086550,NoID
0,mzspec:MSV000083689:G84933_BD10_01_35581.mzML:scan:968,1,0.92,4,MSV000083689,NoID
-1,mzspec:MSV000083010:G74008_1x_BF4_01_20216.mzML:scan:210,1,0.92,4,MSV000083010,NoID
0,mzspec:MSV000084475:HM_57_GB10_01_46461.mzML:scan:1158,1,0.92,4,MSV000084475,NoID
-0.98,mzspec:MSV000086550:PLT5_F12_BF12_01_57893.mzML:scan:186,1,0.92,4,MSV000086550,NoID
0,mzspec:MSV000084701:BHI_BH10_01_17077.mzML:scan:1521,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000084701:CaSa_6uL_BG7_01_17061.mzML:scan:1526,1,0.92,4,MSV000084701,NoID
-0.99,mzspec:MSV000083010:G78873_1x_RB11_01_23277.mzML:scan:228,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G79551_p14_h10_GB4_01_21640.mzML:scan:223,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000082074:G72531_5x_RE6_01_20193.mzML:scan:212,1,0.92,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G75661_5x_rerun_BH11_01_19412.mzML:scan:221,1,0.92,3,MSV000082074,NoID
-0.98,mzspec:MSV000086550:PLT11_H5_BH5_01_58622.mzML:scan:190,1,0.92,4,MSV000086550,NoID
-1,mzspec:MSV000084900:G72754_10x_BE3_01_17836.mzML:scan:222,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000082481:24hrs_7Crtl_HenTrial1_D3_P1-D-3_01_31678.mzML:scan:153,1,0.92,3,MSV000082481,NoID
-1,mzspec:MSV000080976:P2_RC3_01_9348.mzML:scan:458,1,0.92,4,MSV000080976,NoID
-0.99,mzspec:MSV000082069:Solvent_Blank_7_RG1_01_26189.mzML:scan:258,1,0.92,3,MSV000082069,NoID
-1,mzspec:MSV000082423:G96232_5x_RB8_01_32347.mzML:scan:243,1,0.92,3,MSV000082423,NoID
-1,mzspec:MSV000082423:G96225_5x_BH3_01_32814.mzML:scan:207,1,0.92,3,MSV000082423,NoID
-1,mzspec:MSV000082481:24hrs_7Crtl_HenTrial1_F10_P1-F-10_01_31738.mzML:scan:147,1,0.92,3,MSV000082481,NoID
-1,mzspec:MSV000082481:48hrs_7Crtl_HenTrial1_G4_P2-G-4_01_31745.mzML:scan:161,1,0.92,3,MSV000082481,NoID
-1,mzspec:MSV000082481:24hrs_7Crtl_HenTrial1_C6_P1-C-6_01_31655.mzML:scan:147,1,0.92,3,MSV000082481,NoID
-0.98,mzspec:MSV000085071:P2_E12_BE12_01_53002.mzML:scan:221,1,0.92,4,MSV000085071,NoID
-1,mzspec:MSV000082074:G75123_5x_10ul_RG9_01_19563.mzML:scan:208,1,0.92,4,MSV000082074,NoID
-0.98,mzspec:MSV000085071:P1_E11_GE11_01_52892.mzML:scan:215,1,0.92,4,MSV000085071,NoID
-0.99,mzspec:MSV000082074:G86785_1x_RD12_01_23338.mzML:scan:224,1,0.92,3,MSV000082074,NoID
-1,mzspec:MSV000082074:G73712_5x_RF3_01_19536.mzML:scan:131,1,0.92,3,MSV000082074,NoID
-0.99,mzspec:MSV000083010:G75661_5x_rerun_BH11_01_19412.mzML:scan:221,1,0.92,3,MSV000083010,NoID
-1,mzspec:MSV000083010:G73712_5x_RF3_01_19536.mzML:scan:131,1,0.92,3,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G86785_1x_RD12_01_23338.mzML:scan:224,1,0.92,3,MSV000083010,NoID
-1,mzspec:MSV000083010:G75123_5x_10ul_RG9_01_19563.mzML:scan:208,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000084900:G86816_1x_rerun_RB4_01_23318.mzML:scan:274,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G72531_5x_RE6_01_20193.mzML:scan:212,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G75661_5x_rerun_BH11_01_19412.mzML:scan:216,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000082969:G85407_rerun_gas_BD3_01_37219.mzML:scan:207,1,0.92,4,MSV000082969,NoID
-0.98,mzspec:MSV000086550:PLT2_F5_GF5_01_57606.mzML:scan:202,1,0.92,4,MSV000086550,NoID
-0.98,mzspec:MSV000086550:PLT8_A10_GA10_01_58305.mzML:scan:192,1,0.92,4,MSV000086550,NoID
-0.98,mzspec:MSV000085071:P3_B9_BB9_01_52778.mzML:scan:214,1,0.92,5,MSV000085071,NoID
-0.98,mzspec:MSV000086550:PLT9_C11_BC11_01_58351.mzML:scan:179,1,0.92,4,MSV000086550,NoID
-1,mzspec:MSV000084900:G75123_5x_10ul_RG9_01_19563.mzML:scan:208,1,0.92,4,MSV000084900,NoID
-0.98,mzspec:MSV000086550:PLT5_G10_BG10_01_57975.mzML:scan:184,1,0.92,4,MSV000086550,NoID
-1,mzspec:MSV000082074:G75573_1x_BH9_01_20274.mzML:scan:141,1,0.92,3,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G75661_5x_rerun_BH11_01_19412.mzML:scan:216,1,0.92,4,MSV000082074,NoID
-1,mzspec:MSV000083010:G75573_1x_BH9_01_20274.mzML:scan:141,1,0.92,3,MSV000083010,NoID
-0.98,mzspec:MSV000086550:PLT10_A9_GA9_01_58483.mzML:scan:189,1,0.92,4,MSV000086550,NoID
-1,mzspec:MSV000082221:PLCL19580_BB3_01_28127.mzML:scan:205,1,0.92,4,MSV000082221,NoID
-1,mzspec:MSV000080976:P2_RH2_01_9345.mzML:scan:471,1,0.92,4,MSV000080976,NoID
-1,mzspec:MSV000082969:G84696_RE5_01_36941.mzML:scan:136,1,0.92,3,MSV000082969,NoID
-0.98,mzspec:MSV000086550:PLT8_B12_GB12_01_58299.mzML:scan:180,1,0.92,4,MSV000086550,NoID
-1,mzspec:MSV000080976:P2_RG9_01_9406.mzML:scan:508,1,0.92,4,MSV000080976,NoID
-1,mzspec:MSV000080976:P1_RH1_01_9260.mzML:scan:428,1,0.92,4,MSV000080976,NoID
-1,mzspec:MSV000084900:G73712_5x_RF3_01_19536.mzML:scan:131,1,0.92,3,MSV000084900,NoID
-0.98,mzspec:MSV000086550:PLT7_H12_BH12_01_58212.mzML:scan:174,1,0.92,4,MSV000086550,NoID
-0.99,mzspec:MSV000084900:G75661_5x_rerun_BH11_01_19412.mzML:scan:221,1,0.92,3,MSV000084900,NoID
-1,mzspec:MSV000084900:G96232_5x_RB8_01_32347.mzML:scan:243,1,0.92,3,MSV000084900,NoID
-0.98,mzspec:MSV000086550:PLT5_F2_BF2_01_57907.mzML:scan:197,1,0.92,4,MSV000086550,NoID
-1,mzspec:MSV000082423:G96364_5x_RE3_01_32666.mzML:scan:248,1,0.92,4,MSV000082423,NoID
-1,mzspec:MSV000084900:G96225_5x_BH3_01_32814.mzML:scan:207,1,0.92,3,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G86785_1x_RD12_01_23338.mzML:scan:224,1,0.92,3,MSV000084900,NoID
-0.98,mzspec:MSV000086550:PLT5_G10_BG10_01_57975.mzML:scan:178,1,0.92,4,MSV000086550,NoID
-1,mzspec:MSV000080976:P1_RH1_01_9260.mzML:scan:421,1,0.92,4,MSV000080976,NoID
-0.98,mzspec:MSV000086550:PLT3_G7_BG7_01_57682.mzML:scan:195,1,0.92,4,MSV000086550,NoID
-0.98,mzspec:MSV000086550:PLT9_E9_BE9_01_58347.mzML:scan:185,1,0.92,4,MSV000086550,NoID
-0.98,mzspec:MSV000086550:PLT3_G8_BG8_01_57699.mzML:scan:192,1,0.92,4,MSV000086550,NoID
-0.98,mzspec:MSV000086550:PLT9_C10_BC10_01_58364.mzML:scan:173,1,0.92,4,MSV000086550,NoID
-0.98,mzspec:MSV000086550:PLT9_C6_BC6_01_58452.mzML:scan:186,1,0.92,4,MSV000086550,NoID
-1,mzspec:MSV000083010:G73692_5x_10ul_rerun_RH8_01_19600.mzML:scan:202,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G72768_BH12_01_19060.mzML:scan:224,1,0.92,3,MSV000083010,NoID
-1,mzspec:MSV000082423:G96375_5x_RF9_01_32448.mzML:scan:217,1,0.92,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96228_5x_RD3_01_32391.mzML:scan:243,1,0.92,3,MSV000082423,NoID
-1,mzspec:MSV000082423:G96380_5x_RA5_01_32582.mzML:scan:246,1,0.92,4,MSV000082423,NoID
-1,mzspec:MSV000083010:G72477_1x_BF2_01_19535.mzML:scan:194,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G75257_1x_RB10_01_18618.mzML:scan:122,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79180_1x_BG7_01_20232.mzML:scan:209,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000082074:G87572_1x_BH8_01_26654.mzML:scan:195,1,0.92,4,MSV000082074,NoID
-1,mzspec:MSV000083010:G79668_5x_RE8_01_19527.mzML:scan:202,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G79668_5x_RE8_01_19527.mzML:scan:206,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000082074:G72768_BH12_01_19060.mzML:scan:224,1,0.92,3,MSV000082074,NoID
-0.98,mzspec:MSV000086550:PLT3_F8_BF8_01_57733.mzML:scan:198,1,0.92,4,MSV000086550,NoID
-1,mzspec:MSV000083010:G72754_10x_BE3_01_17836.mzML:scan:224,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000082423:G96348_5x_RG4_01_32708.mzML:scan:238,1,0.92,4,MSV000082423,NoID
-1,mzspec:MSV000082423:G96367_5x_RF4_01_32444.mzML:scan:229,1,0.92,4,MSV000082423,NoID
-1,mzspec:MSV000082969:G85406_BE4_01_37155.mzML:scan:135,1,0.92,3,MSV000082969,NoID
-1,mzspec:MSV000083010:G87572_1x_BH8_01_26654.mzML:scan:195,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G79342_5x_rerun_BA6_01_19415.mzML:scan:220,1,0.92,4,MSV000083010,NoID
-0.99,mzspec:MSV000082969:G84929_RD7_01_36787.mzML:scan:266,1,0.92,4,MSV000082969,NoID
-1,mzspec:MSV000084900:G83170_1x_RG12_01_18902.mzML:scan:219,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G87565_1x_BB9_01_26562.mzML:scan:206,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G79596_5x_RH7_01_17973.mzML:scan:207,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000084673:BHI_d11_BD9_01_13773.mzML:scan:792,1,0.92,4,MSV000084673,NoID
-1,mzspec:MSV000083010:G73673_5x_BC10_01_18293.mzML:scan:209,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G75111_1x_RC6_01_23294.mzML:scan:222,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000082423:G96164_5x_RH8_01_32493.mzML:scan:245,1,0.92,4,MSV000082423,NoID
-1,mzspec:MSV000083010:G75229_1x_10ul_RA7_01_19775.mzML:scan:191,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000084900:G96380_5x_RA5_01_32582.mzML:scan:246,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000081477:C198_GD4_01_902.mzML:scan:185,1,0.92,4,MSV000081477,NoID
-1,mzspec:MSV000084900:G96367_5x_RF4_01_32444.mzML:scan:229,1,0.92,4,MSV000084900,NoID
-0.98,mzspec:MSV000086550:PLT1_D4_BD4_01_57476.mzML:scan:225,1,0.92,4,MSV000086550,NoID
-1,mzspec:MSV000084900:G96375_5x_RF9_01_32448.mzML:scan:217,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G96164_5x_RH8_01_32493.mzML:scan:245,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G87572_1x_BH8_01_26654.mzML:scan:195,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G96348_5x_RG4_01_32708.mzML:scan:238,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G87345_rerun_BG2_01_26213.mzML:scan:261,1,0.92,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G86904_1x_rerun_10ul_RF12_01_26340.mzML:scan:212,1,0.92,3,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G96228_5x_RD3_01_32391.mzML:scan:243,1,0.92,3,MSV000084900,NoID
-1,mzspec:MSV000084900:G72768_BH12_01_19060.mzML:scan:224,1,0.92,3,MSV000084900,NoID
-1,mzspec:MSV000083689:G85281_RE10_01_35378.mzML:scan:214,1,0.92,4,MSV000083689,NoID
-1,mzspec:MSV000085120:BAX392_2x_GD7_01_23626.mzML:scan:212,1,0.92,4,MSV000085120,NoID
-1,mzspec:MSV000082069:G87345_rerun_BG2_01_26213.mzML:scan:261,1,0.92,4,MSV000082069,NoID
-1,mzspec:MSV000085120:BAX1809_2x_BF6_01_25930.mzML:scan:206,1,0.92,4,MSV000085120,NoID
-1,mzspec:MSV000083689:G84914_BE12_01_35601.mzML:scan:634,1,0.92,4,MSV000083689,NoID
-0.98,mzspec:MSV000086550:PLT7_B1_BB1_01_58211.mzML:scan:191,1,0.92,4,MSV000086550,NoID
-0.98,mzspec:MSV000086550:PLT6_F4_GF4_01_58001.mzML:scan:197,1,0.92,4,MSV000086550,NoID
-1,mzspec:MSV000083666:GF10.D15_BA8_01_41900.mzML:scan:194,1,0.92,4,MSV000083666,NoID
-0.98,mzspec:MSV000086550:PLT8_E7_GE7_01_58325.mzML:scan:358,1,0.92,4,MSV000086550,NoID
-1,mzspec:MSV000083689:G84682_BE6_01_35592.mzML:scan:618,1,0.92,5,MSV000083689,NoID
-1.01,mzspec:MSV000082481:24hrs_3Crt_HenTrial1_B2_P1-B-2_01_28254.mzML:scan:130,1,0.92,3,MSV000082481,NoID
-1,mzspec:MSV000082481:24hrs_Daw3Inter_HenTrial1_C2_P1-C-2_01_28734.mzML:scan:130,1,0.92,3,MSV000082481,NoID
-1,mzspec:MSV000084900:G96364_5x_RE3_01_32666.mzML:scan:248,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G75573_1x_BH9_01_20274.mzML:scan:141,1,0.92,3,MSV000084900,NoID
0,mzspec:MSV000083689:G84747_BF11_01_35279.mzML:scan:904,1,0.92,3,MSV000083689,NoID
-1,mzspec:MSV000083010:G75113_1x_RC9_01_23305.mzML:scan:220,1,0.92,4,MSV000083010,NoID
0,mzspec:MSV000084701:Sa_4uL_GD8_01_17131.mzML:scan:1520,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000083689:G85289_BD8_01_35241.mzML:scan:890,1,0.92,4,MSV000083689,NoID
-1,mzspec:MSV000080976:P2_RF10_01_9414.mzML:scan:504,1,0.92,5,MSV000080976,NoID
0,mzspec:MSV000083689:G84693_RE4_01_35481.mzML:scan:962,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G85421_RB7_01_35099.mzML:scan:885,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G85018_BA9_01_35203.mzML:scan:887,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000084701:Sa_6uL_BE3_01_17030.mzML:scan:1516,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000083689:G85350_BD10_01_35243.mzML:scan:898,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000084701:Ca_7uL_BB8_01_16994.mzML:scan:1528,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000083689:G84940_RC12_01_35118.mzML:scan:888,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000084701:Sa_2uL_BD1_01_17013.mzML:scan:1511,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000083689:G85417_RF10_01_35393.mzML:scan:914,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G85353_BA5_01_35198.mzML:scan:890,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000084701:Sa_10uL_BF2_01_17043.mzML:scan:1529,1,0.92,4,MSV000084701,NoID
-1,mzspec:MSV000080976:P3_RG12_01_9536.mzML:scan:447,1,0.92,5,MSV000080976,NoID
0,mzspec:MSV000083689:G85420_BA11_01_35205.mzML:scan:885,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G85235_BD2_01_35777.mzML:scan:986,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000084701:Ca_1uL_GA2_01_17085.mzML:scan:1533,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000084701:Sa_7uL_BE5_01_17032.mzML:scan:1526,1,0.92,4,MSV000084701,NoID
0.02,mzspec:MSV000085153:P3_A3_GA3_01_53069.mzML:scan:746,1,0.92,4,MSV000085153,NoID
0,mzspec:MSV000084701:Sa_1uL_BC12_01_17011.mzML:scan:1516,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000084701:Sa_6uL_GE3_01_17141.mzML:scan:1514,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000083689:G85218_RB6_01_35332.mzML:scan:901,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G84726_RC6_01_35456.mzML:scan:968,1,0.92,4,MSV000083689,NoID
-1,mzspec:MSV000084900:G74008_1x_BF4_01_20216.mzML:scan:210,1,0.92,4,MSV000084900,NoID
0,mzspec:MSV000082969:G84759_RH9_01_36979.mzML:scan:855,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G85425_RF4_01_37062.mzML:scan:858,1,0.92,4,MSV000082969,NoID
-1,mzspec:MSV000084900:G79668_5x_RE8_01_19527.mzML:scan:202,1,0.92,4,MSV000084900,NoID
0,mzspec:MSV000082969:G85010_RERUN_DryGas_BH4_01_37263.mzML:scan:863,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G85275_BB5_01_36580.mzML:scan:898,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000083689:G84894_RE12_01_35489.mzML:scan:956,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000082969:G85209_GD5_01_36852.mzML:scan:884,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G84960_RE2_01_36797.mzML:scan:881,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G85410_RH7_01_37090.mzML:scan:857,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G85216_BF2_01_36715.mzML:scan:896,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G85303_BH2_01_36983.mzML:scan:856,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000083689:G84748_BD9_01_35242.mzML:scan:891,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000082969:G84874_BG6_01_36647.mzML:scan:895,1,0.92,3,MSV000082969,NoID
0,mzspec:MSV000082969:G85032_RA3_01_37004.mzML:scan:853,1,0.92,4,MSV000082969,NoID
-1,mzspec:MSV000080976:P2_RF10_01_9414.mzML:scan:506,1,0.92,5,MSV000080976,NoID
-0.99,mzspec:MSV000082969:G84885_RE3_01_36515.mzML:scan:320,1,0.92,4,MSV000082969,NoID
-1,mzspec:MSV000084900:G73692_5x_10ul_rerun_RH8_01_19600.mzML:scan:202,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G79668_5x_RE8_01_19527.mzML:scan:206,1,0.92,4,MSV000084900,NoID
0,mzspec:MSV000084701:Ca_1uL_BA3_01_16976.mzML:scan:1510,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000083689:G85251_RD4_01_35356.mzML:scan:914,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000084701:CaSa_9uL_GH4_01_17181.mzML:scan:1527,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000084701:CaSa_2uL_BF7_01_17048.mzML:scan:1518,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000084701:CaSa_4uL_GG3_01_17167.mzML:scan:1514,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000084701:CaSa_6uL_GG8_01_17172.mzML:scan:1526,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000083689:G84915_RF5_01_35495.mzML:scan:956,1,0.92,4,MSV000083689,NoID
-1,mzspec:MSV000084900:Silage_6_GB6_01_49134.mzML:scan:230,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G75257_1x_RB10_01_18618.mzML:scan:122,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G72477_1x_BF2_01_19535.mzML:scan:194,1,0.92,4,MSV000084900,NoID
0,mzspec:MSV000084680:BA12_BA12_01_13796.mzML:scan:1514,1,0.92,4,MSV000084680,NoID
0,mzspec:MSV000083689:G85029_RE5_01_35140.mzML:scan:880,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000084680:BF12_BF12_01_13861.mzML:scan:1510,1,0.92,4,MSV000084680,NoID
0,mzspec:MSV000084680:BH6_BH6_01_13881.mzML:scan:1517,1,0.92,4,MSV000084680,NoID
0,mzspec:MSV000083689:G85291_BF4_01_35271.mzML:scan:896,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G84867_RA3_01_35428.mzML:scan:968,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G84760_RH10_01_35757.mzML:scan:984,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000084701:Ca_3uL_GA7_01_17090.mzML:scan:1521,1,0.92,4,MSV000084701,NoID
-1,mzspec:MSV000084900:G72754_10x_BE3_01_17836.mzML:scan:224,1,0.92,4,MSV000084900,NoID
0,mzspec:MSV000083689:G84955_BH10_01_35647.mzML:scan:974,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G84738_BF10_01_35278.mzML:scan:892,1,0.92,4,MSV000083689,NoID
-0.99,mzspec:MSV000084900:G72747_BE12_01_18720.mzML:scan:194,1,0.92,4,MSV000084900,NoID
0,mzspec:MSV000083689:G84698_RA11_01_35436.mzML:scan:962,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G85192_BB2_01_35768.mzML:scan:992,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G84711_BE10_01_35599.mzML:scan:986,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G85201_RH6_01_35753.mzML:scan:986,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G85005_RF4_01_35386.mzML:scan:920,1,0.92,4,MSV000083689,NoID
-1,mzspec:MSV000083010:G86816_1x_rerun_RB4_01_23318.mzML:scan:274,1,0.92,4,MSV000083010,NoID
-1,mzspec:MSV000084900:G75111_1x_RC6_01_23294.mzML:scan:222,1,0.92,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G79551_p14_h10_GB4_01_21640.mzML:scan:223,1,0.92,4,MSV000084900,NoID
0,mzspec:MSV000084475:HM_57_GB10_01_46461.mzML:scan:1176,1,0.92,4,MSV000084475,NoID
0,mzspec:MSV000084701:Ca_3uL_BA7_01_16980.mzML:scan:1516,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000084701:BHI_GH10_01_17187.mzML:scan:1527,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000084701:Ca_8uL_GB11_01_17108.mzML:scan:1540,1,0.92,4,MSV000084701,NoID
-1,mzspec:MSV000086348:F7_m_HG.2_GE1_01_56514.mzML:scan:386,1,0.92,3,MSV000086348,NoID
0,mzspec:MSV000082969:G84852_RB2_01_36903.mzML:scan:858,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G84856_RA10_01_36899.mzML:scan:863,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G85054_RF11_01_36535.mzML:scan:897,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000084701:CaSa_4uL_GG2_01_17166.mzML:scan:1514,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000082969:G85195_RD6_01_36502.mzML:scan:905,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G85025_RG12_01_36875.mzML:scan:876,1,0.92,4,MSV000082969,NoID
-1,mzspec:MSV000080299:Control_P1_B03.mzXML:scan:592,1,0.92,3,MSV000080299,NoID
-1,mzspec:MSV000082074:G79480_BG2_01_18741.mzML:scan:212,1,0.92,3,MSV000082074,NoID
0,mzspec:MSV000084701:Ca_6uL_GB4_01_17101.mzML:scan:1521,1,0.92,4,MSV000084701,NoID
-1,mzspec:MSV000080299:Control_P2_F04.mzXML:scan:267,1,0.92,3,MSV000080299,NoID
0,mzspec:MSV000082969:G85404_RC7_01_36920.mzML:scan:861,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000084701:Sa_2uL_GD1_01_17124.mzML:scan:1532,1,0.92,4,MSV000084701,NoID
0,mzspec:MSV000082969:G85402_RERUN_DryGas_BG4_01_37253.mzML:scan:864,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G85274_BD9_01_36611.mzML:scan:897,1,0.92,4,MSV000082969,NoID
-1,mzspec:MSV000083010:G72531_5x_RE6_01_20193.mzML:scan:212,1,0.92,4,MSV000083010,NoID
0,mzspec:MSV000082969:G84944_RD12_01_36935.mzML:scan:857,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G84982_BG5_01_36646.mzML:scan:893,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000082969:G85045_RA9_01_36469.mzML:scan:903,1,0.92,4,MSV000082969,NoID
0,mzspec:MSV000083689:G85011_RF11_01_35161.mzML:scan:884,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000085120:BAX1423_2x_BC5_01_25357.mzML:scan:825,1,0.92,4,MSV000085120,NoID
0,mzspec:MSV000083689:G84883_RF2_01_35492.mzML:scan:968,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000083689:G84858_RD3_01_35697.mzML:scan:988,1,0.92,4,MSV000083689,NoID
0,mzspec:MSV000084680:BF3_BF3_01_13852.mzML:scan:1530,1,0.92,4,MSV000084680,NoID
