Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
0,mzspec:MSV000082969:G84887_BH3_01_36656.mzML:scan:1254,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000082221:PLCL18891_RB7_01_28022.mzML:scan:1205,1,0.84,9,MSV000082221,NoID
0,mzspec:MSV000082969:G84907_GA5_01_36825.mzML:scan:1252,1,0.84,8,MSV000082969,NoID
0,mzspec:MSV000082221:PLCL18278_RD6_01_28047.mzML:scan:1201,1,0.84,8,MSV000082221,NoID
0,mzspec:MSV000082049:3_34.mzML:scan:2072,1,0.84,7,MSV000082049,NoID
0,mzspec:MSV000083689:G85357_BC12_01_35232.mzML:scan:1121,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000082969:G84951_BE9_01_37159.mzML:scan:1221,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000083689:G84743_RD5_01_35124.mzML:scan:1254,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000083462:11712.SUBJECT42.STOOL.1023.mzML:scan:1241,1,0.84,9,MSV000083462,NoID
0,mzspec:MSV000083689:G85045_RA9_01_35665.mzML:scan:1305,1,0.84,8,MSV000083689,NoID
0,mzspec:MSV000080183:28-F-04.mzXML:scan:2056,1,0.84,9,MSV000080183,NoID
0,mzspec:MSV000082074:G75119_1x_rerun_RC8_01_23430.mzML:scan:1339,1,0.84,7,MSV000082074,NoID
0,mzspec:MSV000082969:G85001_RC9_01_37032.mzML:scan:1227,1,0.84,10,MSV000082969,NoID
0,mzspec:MSV000082969:G85359_rerun_gas_BC2_01_37206.mzML:scan:1100,1,0.84,8,MSV000082969,NoID
0,mzspec:MSV000083689:G84932_BA4_01_35537.mzML:scan:1318,1,0.84,10,MSV000083689,NoID
0,mzspec:MSV000081482:28-F-04.mzML:scan:2056,1,0.84,9,MSV000081482,NoID
0,mzspec:MSV000083462:11712.SUBJECT30.STOOL.678.mzML:scan:1242,1,0.84,11,MSV000083462,NoID
0,mzspec:MSV000081477:C122_GB6_01_758.mzML:scan:1235,1,0.84,10,MSV000081477,NoID
0,mzspec:MSV000082969:G84858_RD3_01_36499.mzML:scan:1260,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000082969:G84857_RE9_01_36944.mzML:scan:1222,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000082969:G85309_GB4_01_36833.mzML:scan:1246,1,0.84,6,MSV000082969,NoID
0,mzspec:MSV000083689:G84959_RG5_01_35508.mzML:scan:1300,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000082969:G84706_RD8_01_36505.mzML:scan:1262,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000083004:PD6_13_BF9_01_16757.mzML:scan:2424,1,0.84,9,MSV000083004,NoID
0,mzspec:MSV000082221:PLCL25765.1_BF7_01_28390.mzML:scan:1206,1,0.84,8,MSV000082221,NoID
0,mzspec:MSV000081151:HFD_C1_WT5.mzXML:scan:2187,1,0.84,8,MSV000081151,NoID
0,mzspec:MSV000083004:PD1_11_BA8_01_16692.mzML:scan:2397,1,0.84,8,MSV000083004,NoID
0,mzspec:MSV000083689:G84734_RF10_01_35160.mzML:scan:1115,1,0.84,10,MSV000083689,NoID
0,mzspec:MSV000082969:G84734_RERUN_DryGas_BF10_01_37247.mzML:scan:1103,1,0.84,10,MSV000082969,NoID
0,mzspec:MSV000082969:Unknown 5_RD2_01_36498.mzML:scan:1264,1,0.84,10,MSV000082969,NoID
0,mzspec:MSV000087523:21A.mzML:scan:2195,1,0.84,8,MSV000087523,NoID
0,mzspec:MSV000082969:G85050_RB8_01_36480.mzML:scan:1134,1,0.84,8,MSV000082969,NoID
0,mzspec:MSV000083689:G85339_RA10_01_35088.mzML:scan:1248,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000083004:PD10_13_GB9_01_16815.mzML:scan:2402,1,0.84,8,MSV000083004,NoID
0,mzspec:MSV000083010:G75119_1x_rerun_RC8_01_23430.mzML:scan:1339,1,0.84,7,MSV000083010,NoID
0,mzspec:MSV000083689:G84968_BC7_01_35566.mzML:scan:1313,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000082049:17_38.mzML:scan:2060,1,0.84,7,MSV000082049,NoID
0,mzspec:MSV000080673:000006430_RB7_01_6350.mzML:scan:1928,1,0.83,9,MSV000080673,NoID
0,mzspec:MSV000081343:EZ669.mzXML:scan:2085,1,0.83,8,MSV000081343,NoID
0,mzspec:MSV000082049:8_33.mzML:scan:2039,1,0.83,8,MSV000082049,NoID
0,mzspec:MSV000082221:PLCL20131_BB10_01_28348.mzML:scan:1213,1,0.83,8,MSV000082221,NoID
0,mzspec:MSV000083689:G84769_RB11_01_35681.mzML:scan:1314,1,0.83,9,MSV000083689,NoID
0,mzspec:MSV000083689:G85207_BF4_01_35788.mzML:scan:1318,1,0.83,9,MSV000083689,NoID
0,mzspec:MSV000082969:G85248_RERUN_DryGas_BH6_01_37265.mzML:scan:1235,1,0.83,10,MSV000082969,NoID
0,mzspec:MSV000082869:94873_R-E5.mzML:scan:1392,1,0.83,7,MSV000082869,NoID
0,mzspec:MSV000083689:G84906_RD9_01_35471.mzML:scan:1293,1,0.83,8,MSV000083689,NoID
0,mzspec:MSV000084753:F56_1.mzML:scan:3324,1,0.83,9,MSV000084753,NoID
0,mzspec:MSV000083689:G85370_RE4_01_35372.mzML:scan:1280,1,0.83,8,MSV000083689,NoID
0,mzspec:MSV000081477:C66_BB10_01_648.mzML:scan:1154,1,0.83,9,MSV000081477,NoID
0,mzspec:MSV000082969:G85301_GC8_01_36847.mzML:scan:1243,1,0.83,9,MSV000082969,NoID
0,mzspec:MSV000083689:G84748_BD9_01_35242.mzML:scan:1121,1,0.83,9,MSV000083689,NoID
0,mzspec:MSV000082049:1_36.mzML:scan:2067,1,0.83,7,MSV000082049,NoID
0,mzspec:MSV000081477:C205_GB5_01_875.mzML:scan:1148,1,0.83,9,MSV000081477,NoID
0,mzspec:MSV000082972:A19_102_20.mzML:scan:1688,1,0.83,10,MSV000082972,NoID
0,mzspec:MSV000082374:TW_CI_002_BD3_01_29874.mzML:scan:1142,1,0.83,9,MSV000082374,NoID
0,mzspec:MSV000083689:G85234_RC11_01_35117.mzML:scan:1247,1,0.83,9,MSV000083689,NoID
0,mzspec:MSV000082813:A19_102_20.mzML:scan:1688,1,0.83,10,MSV000082813,NoID
0,mzspec:MSV000088040:Faecalibacterium_Prausnitzii_ATCC_27768_SI-1.mzML:scan:1617,1,0.83,9,MSV000088040,NoID
0,mzspec:MSV000083689:G85186_RE7_01_35716.mzML:scan:1318,1,0.83,8,MSV000083689,NoID
0,mzspec:MSV000079949:SPF3_Ile3_GD6_01_22361.mzXML:scan:2471,1,0.83,11,MSV000079949,NoID
0,mzspec:MSV000083689:G84706_RD8_01_35702.mzML:scan:1322,1,0.83,9,MSV000083689,NoID
0,mzspec:MSV000083689:G84934_RB3_01_35440.mzML:scan:1300,1,0.83,9,MSV000083689,NoID
0,mzspec:MSV000083689:G85019_BB4_01_35550.mzML:scan:1252,1,0.83,9,MSV000083689,NoID
0,mzspec:MSV000082969:G84739_RC6_01_36490.mzML:scan:1271,1,0.83,5,MSV000082969,NoID
0,mzspec:MSV000082969:G84976_BH12_01_36666.mzML:scan:1244,1,0.83,8,MSV000082969,NoID
0,mzspec:MSV000084475:HM_959_BA10_01_46007.mzML:scan:1985,1,0.83,10,MSV000084475,NoID
0,mzspec:MSV000083689:G85228_RF3_01_35724.mzML:scan:1312,1,0.83,8,MSV000083689,NoID
0,mzspec:MSV000081477:C70_BF10_01_705.mzML:scan:1240,1,0.83,8,MSV000081477,NoID
0,mzspec:MSV000080183:05-F-15.mzXML:scan:2039,1,0.83,9,MSV000080183,NoID
0,mzspec:MSV000080183:10-F-05.mzXML:scan:2052,1,0.83,9,MSV000080183,NoID
-0.01,mzspec:MSV000084775:FIT006CCAL_BD4_01_50142.mzML:scan:2714,1,0.83,8,MSV000084775,NoID
0,mzspec:MSV000081482:30-F-07.mzML:scan:2048,1,0.83,10,MSV000081482,NoID
0,mzspec:MSV000083689:G84907_RD11_01_35473.mzML:scan:1297,1,0.83,10,MSV000083689,NoID
0,mzspec:MSV000081477:C280_BE3_01_1006.mzML:scan:1239,1,0.83,11,MSV000081477,NoID
0,mzspec:MSV000083689:G84858_RD3_01_35697.mzML:scan:1317,1,0.83,11,MSV000083689,NoID
0,mzspec:MSV000085120:BAX1367_2x_GF4_01_25276.mzML:scan:1160,1,0.83,9,MSV000085120,NoID
0,mzspec:MSV000080183:30-F-07.mzXML:scan:2048,1,0.83,10,MSV000080183,NoID
0,mzspec:MSV000080183:45-F-09.mzXML:scan:2041,1,0.83,10,MSV000080183,NoID
0,mzspec:MSV000085120:BAX801_6x_BA9_01_24282.mzML:scan:1161,1,0.83,9,MSV000085120,NoID
0,mzspec:MSV000085120:BAX1000_2x_GC10_01_24737.mzML:scan:1166,1,0.83,10,MSV000085120,NoID
0,mzspec:MSV000083689:G85188_BG5_01_35794.mzML:scan:1323,1,0.83,9,MSV000083689,NoID
0,mzspec:MSV000080673:000009733_RH5_01_6428.mzML:scan:1904,1,0.83,11,MSV000080673,NoID
0,mzspec:MSV000081477:C93_GE2_01_797.mzML:scan:1244,1,0.83,9,MSV000081477,NoID
0,mzspec:MSV000083004:PD13_3_GE3_01_16847.mzML:scan:2370,1,0.83,10,MSV000083004,NoID
0,mzspec:MSV000084681:TyF3_SI_BA8_01_49955.mzML:scan:1226,1,0.83,8,MSV000084681,NoID
0,mzspec:MSV000083689:G85038_BE12_01_35267.mzML:scan:1252,1,0.83,8,MSV000083689,NoID
0,mzspec:MSV000083689:G85320_RE11_01_35147.mzML:scan:1251,1,0.83,9,MSV000083689,NoID
0,mzspec:MSV000083004:PD8_13_BH9_01_16784.mzML:scan:2393,1,0.83,8,MSV000083004,NoID
0,mzspec:MSV000081477:C115_GC5_01_771.mzML:scan:1124,1,0.83,10,MSV000081477,NoID
0,mzspec:MSV000082969:G85259_BG8_01_37177.mzML:scan:1223,1,0.83,8,MSV000082969,NoID
0,mzspec:MSV000082969:G84937_RF7_01_37065.mzML:scan:1097,1,0.83,9,MSV000082969,NoID
0,mzspec:MSV000080183:45-F-06.mzXML:scan:2029,1,0.83,9,MSV000080183,NoID
0,mzspec:MSV000081477:C68_BD10_01_676.mzML:scan:1148,1,0.83,9,MSV000081477,NoID
0,mzspec:MSV000081343:EZ527.mzXML:scan:2055,1,0.83,7,MSV000081343,NoID
0,mzspec:MSV000083004:PD11_9_GC7_01_16826.mzML:scan:2402,1,0.83,9,MSV000083004,NoID
0,mzspec:MSV000080183:03-F-16.mzXML:scan:2017,1,0.83,9,MSV000080183,NoID
0,mzspec:MSV000083689:G85185_RG12_01_35747.mzML:scan:1316,1,0.83,8,MSV000083689,NoID
0,mzspec:MSV000081351:38969.mzXML:scan:2231,1,0.82,9,MSV000081351,NoID
0.01,mzspec:MSV000083462:11712.SUBJECT42.STOOL.1015.mzML:scan:1248,1,0.82,8,MSV000083462,NoID
0,mzspec:MSV000081351:38839.mzXML:scan:2232,1,0.82,9,MSV000081351,NoID
0,mzspec:MSV000080183:15-F-11.mzXML:scan:2033,1,0.82,10,MSV000080183,NoID
0,mzspec:MSV000081492:72851.mzML:scan:2118,1,0.82,7,MSV000081492,NoID
0,mzspec:MSV000082612:GIMap_P1_SI_Pulled_Sample_QC_180316073533.mzML:scan:1385,1,0.82,9,MSV000082612,NoID
0,mzspec:MSV000082049:17_37.mzML:scan:2075,1,0.82,8,MSV000082049,NoID
0,mzspec:MSV000081477:C304_BE6_01_1009.mzML:scan:1143,1,0.82,9,MSV000081477,NoID
0,mzspec:MSV000081477:C77_BE11_01_692.mzML:scan:1148,1,0.82,8,MSV000081477,NoID
0,mzspec:MSV000087523:19D.mzML:scan:2417,1,0.82,8,MSV000087523,NoID
0,mzspec:MSV000081492:QC_02.mzML:scan:2262,1,0.82,9,MSV000081492,NoID
0,mzspec:MSV000080183:24-F-10.mzXML:scan:2020,1,0.82,9,MSV000080183,NoID
0,mzspec:MSV000085120:BAX710_6x_GA6_01_24139.mzML:scan:1162,1,0.82,10,MSV000085120,NoID
0,mzspec:MSV000081486:FB01923066_RB6_01_15225.mzML:scan:1846,1,0.82,9,MSV000081486,NoID
0,mzspec:MSV000083689:G85214_BF3_01_35787.mzML:scan:1319,1,0.82,9,MSV000083689,NoID
0,mzspec:MSV000082049:28_34.mzML:scan:2047,1,0.82,7,MSV000082049,NoID
0,mzspec:MSV000081482:30-F-06.mzML:scan:2025,1,0.82,10,MSV000081482,NoID
0,mzspec:MSV000082972:A22_116_15.mzML:scan:1683,1,0.82,10,MSV000082972,NoID
0,mzspec:MSV000083689:G85321_BH9_01_35303.mzML:scan:1131,1,0.82,9,MSV000083689,NoID
0,mzspec:MSV000083004:PD15_8_GG6_01_16877.mzML:scan:2402,1,0.82,9,MSV000083004,NoID
0,mzspec:MSV000080183:40-F-09.mzXML:scan:2040,1,0.82,10,MSV000080183,NoID
0,mzspec:MSV000081477:C84_BD12_01_678.mzML:scan:1234,1,0.82,8,MSV000081477,NoID
0,mzspec:MSV000088040:SPF_SI-3.mzML:scan:1601,1,0.82,9,MSV000088040,NoID
0,mzspec:MSV000082480:A22_116_15.mzML:scan:1683,1,0.82,10,MSV000082480,NoID
0,mzspec:MSV000082969:G85047_RF9_01_36533.mzML:scan:1258,1,0.82,9,MSV000082969,NoID
0,mzspec:MSV000083689:G85390_RC11_01_35351.mzML:scan:1276,1,0.82,10,MSV000083689,NoID
0,mzspec:MSV000080183:14-F-05.mzXML:scan:2064,1,0.82,10,MSV000080183,NoID
0,mzspec:MSV000080183:30-F-06.mzXML:scan:2025,1,0.82,10,MSV000080183,NoID
0,mzspec:MSV000081482:24-F-10.mzML:scan:2020,1,0.82,9,MSV000081482,NoID
0,mzspec:MSV000080183:17-F-13.mzXML:scan:2031,1,0.82,10,MSV000080183,NoID
0,mzspec:MSV000082813:A22_116_15.mzML:scan:1683,1,0.82,10,MSV000082813,NoID
0,mzspec:MSV000081482:17-F-13.mzML:scan:2031,1,0.82,10,MSV000081482,NoID
0,mzspec:MSV000085120:BAX316_2x_BE8_01_23528.mzML:scan:1164,1,0.82,10,MSV000085120,NoID
0,mzspec:MSV000082969:G84907_GA5_01_36825.mzML:scan:1247,1,0.82,8,MSV000082969,NoID
0,mzspec:MSV000082969:G84748_rerun_gas_BD9_01_37224.mzML:scan:1097,1,0.82,9,MSV000082969,NoID
-0.01,mzspec:MSV000084775:FIT065E3CAL_BA7_01_50103.mzML:scan:2703,1,0.82,9,MSV000084775,NoID
0,mzspec:MSV000084900:16NAVY05_v1_snk_1_GA2_01_39513.mzML:scan:1352,1,0.82,8,MSV000084900,NoID
0,mzspec:MSV000082969:G85045_RA9_01_36469.mzML:scan:1258,1,0.82,9,MSV000082969,NoID
0,mzspec:MSV000085120:BAX576_6x_GE4_01_23933.mzML:scan:1159,1,0.82,9,MSV000085120,NoID
-0.01,mzspec:MSV000084775:FIT281E3CAL_BC7_01_50325.mzML:scan:2591,1,0.82,8,MSV000084775,NoID
0,mzspec:MSV000082221:PLCL21555_RD12_01_28053.mzML:scan:1203,1,0.82,8,MSV000082221,NoID
0,mzspec:MSV000083689:G84857_RE9_01_35486.mzML:scan:1299,1,0.82,7,MSV000083689,NoID
0,mzspec:MSV000082969:G84934_RB3_01_36904.mzML:scan:1228,1,0.82,8,MSV000082969,NoID
0,mzspec:MSV000081486:FB00851009_RB3_01_14887.mzML:scan:1853,1,0.82,10,MSV000081486,NoID
0,mzspec:MSV000082969:G84767_RA10_01_36470.mzML:scan:1132,1,0.82,9,MSV000082969,NoID
0,mzspec:MSV000081343:EZ524.mzXML:scan:2038,1,0.82,7,MSV000081343,NoID
0,mzspec:MSV000080183:40-F-07.mzXML:scan:2040,1,0.82,10,MSV000080183,NoID
0,mzspec:MSV000082221:PLCL20120_RE10_01_28279.mzML:scan:1227,1,0.81,8,MSV000082221,NoID
0,mzspec:MSV000082969:G85188_GE8_01_36865.mzML:scan:1245,1,0.81,10,MSV000082969,NoID
0,mzspec:MSV000082969:G85013_RG5_01_36869.mzML:scan:1243,1,0.81,9,MSV000082969,NoID
0,mzspec:MSV000084681:PheM4_SI_BA9_01_49948.mzML:scan:1226,1,0.81,8,MSV000084681,NoID
0,mzspec:MSV000082969:G84696_RE5_01_36941.mzML:scan:1235,1,0.81,9,MSV000082969,NoID
0,mzspec:MSV000082049:22_38.mzML:scan:2091,1,0.81,6,MSV000082049,NoID
0,mzspec:MSV000081477:C127_GG6_01_830.mzML:scan:1149,1,0.81,8,MSV000081477,NoID
0,mzspec:MSV000085120:BAX140_2x_BE8_01_23309.mzML:scan:1163,1,0.81,9,MSV000085120,NoID
-0.01,mzspec:MSV000084775:FIT227E3CAL_BE6_01_50159.mzML:scan:2708,1,0.81,9,MSV000084775,NoID
0,mzspec:MSV000082969:G85321_BH9_01_37189.mzML:scan:1096,1,0.81,8,MSV000082969,NoID
0,mzspec:MSV000082969:G84706_RD8_01_36505.mzML:scan:1256,1,0.81,7,MSV000082969,NoID
0,mzspec:MSV000082969:G85192_BB2_01_36697.mzML:scan:1247,1,0.81,8,MSV000082969,NoID
0,mzspec:MSV000082969:G84944_RD12_01_36935.mzML:scan:1096,1,0.81,9,MSV000082969,NoID
0,mzspec:MSV000083689:G84951_BE9_01_35264.mzML:scan:1127,1,0.81,8,MSV000083689,NoID
0,mzspec:MSV000084753:F35_2.mzML:scan:3238,1,0.81,8,MSV000084753,NoID
0.01,mzspec:MSV000081486:FB00258869_RF12_01_15168.mzML:scan:1850,1,0.81,11,MSV000081486,NoID
0,mzspec:MSV000086178:142.mzML:scan:1974,1,0.81,8,MSV000086178,NoID
0,mzspec:MSV000085120:BAX699_2x_BH6_01_24120.mzML:scan:1166,1,0.81,10,MSV000085120,NoID
0,mzspec:MSV000081477:C112_GH4_01_842.mzML:scan:1146,1,0.81,8,MSV000081477,NoID
0,mzspec:MSV000085120:BAX626_2x_BA10_01_24010.mzML:scan:1161,1,0.81,10,MSV000085120,NoID
0,mzspec:MSV000080183:16-F-14.mzXML:scan:2027,1,0.81,7,MSV000080183,NoID
-0.01,mzspec:MSV000084775:FIT006CCAL_BD4_01_50142.mzML:scan:2724,1,0.81,8,MSV000084775,NoID
0,mzspec:MSV000083689:G85049_RA5_01_35661.mzML:scan:1313,1,0.81,8,MSV000083689,NoID
0,mzspec:MSV000083689:G85364_RB4_01_35095.mzML:scan:1257,1,0.81,8,MSV000083689,NoID
0,mzspec:MSV000083689:G84917_BC12_01_35571.mzML:scan:1318,1,0.81,8,MSV000083689,NoID
0,mzspec:MSV000079949:SPF2_Jeju3_GC12_01_22127.mzXML:scan:2449,1,0.81,10,MSV000079949,NoID
0,mzspec:MSV000081486:FB01923066_RB6_01_15225.mzML:scan:1840,1,0.81,10,MSV000081486,NoID
0,mzspec:MSV000083689:G85351_BB3_01_35209.mzML:scan:1247,1,0.81,9,MSV000083689,NoID
0,mzspec:MSV000084775:FIT231E3CAL_GE5_01_50242.mzML:scan:2610,1,0.81,9,MSV000084775,NoID
0,mzspec:MSV000083689:G85401_RA4_01_35081.mzML:scan:1251,1,0.81,8,MSV000083689,NoID
0,mzspec:MSV000090877:51917.mzML:scan:1582,1,0.81,9,MSV000090877,NoID
0,mzspec:MSV000080183:03-F-12.mzXML:scan:2040,1,0.81,10,MSV000080183,NoID
0,mzspec:MSV000081477:C112_GH4_01_842.mzML:scan:1148,1,0.81,8,MSV000081477,NoID
0,mzspec:MSV000082049:20_34.mzML:scan:2052,1,0.81,7,MSV000082049,NoID
0,mzspec:MSV000081477:C84_BD12_01_678.mzML:scan:1238,1,0.81,9,MSV000081477,NoID
0,mzspec:MSV000082969:G85294_RA3_01_36746.mzML:scan:1247,1,0.81,10,MSV000082969,NoID
0,mzspec:MSV000085120:BAX1498_6x_GB3_01_25466.mzML:scan:1153,1,0.8,8,MSV000085120,NoID
0,mzspec:MSV000084753:F49_1.mzML:scan:3271,1,0.8,8,MSV000084753,NoID
0,mzspec:MSV000084681:LeuM2_SI_BA1_01_49950.mzML:scan:1233,1,0.8,8,MSV000084681,NoID
0,mzspec:MSV000082969:G84995_GE1_01_36858.mzML:scan:1239,1,0.8,7,MSV000082969,NoID
0,mzspec:MSV000081477:C78_BF11_01_706.mzML:scan:1140,1,0.8,8,MSV000081477,NoID
0,mzspec:MSV000083689:G84854_BC3_01_35774.mzML:scan:1317,1,0.8,7,MSV000083689,NoID
0,mzspec:MSV000083073:94363.mzML:scan:1870,1,0.8,7,MSV000083073,NoID
0,mzspec:MSV000085120:BAX855_2x_BF8_01_24366.mzML:scan:1162,1,0.8,9,MSV000085120,NoID
0,mzspec:MSV000082813:A19_104_05.mzML:scan:1708,1,0.8,8,MSV000082813,NoID
0,mzspec:MSV000083689:G85036_RC2_01_35341.mzML:scan:1260,1,0.8,10,MSV000083689,NoID
0,mzspec:MSV000082969:G85221_GB2_01_36831.mzML:scan:1246,1,0.8,8,MSV000082969,NoID
0,mzspec:MSV000082049:21_31.mzML:scan:2069,1,0.8,8,MSV000082049,NoID
0,mzspec:MSV000082374:TW_CI_002_BD3_01_29874.mzML:scan:1136,1,0.8,9,MSV000082374,NoID
0,mzspec:MSV000082049:1_40.mzML:scan:2066,1,0.8,7,MSV000082049,NoID
0,mzspec:MSV000083689:G84923_RG12_01_35516.mzML:scan:1308,1,0.8,9,MSV000083689,NoID
0,mzspec:MSV000082374:TW_CI_002_BD3_01_29874.mzML:scan:1332,1,0.8,8,MSV000082374,NoID
0,mzspec:MSV000083446:PD29.8_RG10_01_20494.mzML:scan:2402,1,0.8,8,MSV000083446,NoID
0,mzspec:MSV000081351:38855.mzXML:scan:2323,1,0.8,9,MSV000081351,NoID
0,mzspec:MSV000081477:C124_GD6_01_786.mzML:scan:1143,1,0.8,8,MSV000081477,NoID
0,mzspec:MSV000082969:G85349_RH4_01_36879.mzML:scan:1243,1,0.8,10,MSV000082969,NoID
0,mzspec:MSV000083689:G85252_RE8_01_35376.mzML:scan:1263,1,0.8,8,MSV000083689,NoID
0,mzspec:MSV000083689:G84957_RE2_01_35479.mzML:scan:1300,1,0.8,8,MSV000083689,NoID
0,mzspec:MSV000083689:G85016_BH6_01_35641.mzML:scan:1312,1,0.8,9,MSV000083689,NoID
0,mzspec:MSV000082049:1_39.mzML:scan:2044,1,0.8,7,MSV000082049,NoID
0,mzspec:MSV000080673:000006430_RB7_01_6350.mzML:scan:1921,1,0.8,9,MSV000080673,NoID
0,mzspec:MSV000081351:38755.mzXML:scan:2183,1,0.8,9,MSV000081351,NoID
0,mzspec:MSV000082221:PLCL25765.1_BF7_01_28390.mzML:scan:1211,1,0.8,6,MSV000082221,NoID
0,mzspec:MSV000081477:C29_BE5_01_686.mzML:scan:1240,1,0.8,10,MSV000081477,NoID
0,mzspec:MSV000080183:47-F-07.mzXML:scan:2019,1,0.8,9,MSV000080183,NoID
0,mzspec:MSV000081343:EZ41.mzXML:scan:2101,1,0.8,7,MSV000081343,NoID
0,mzspec:MSV000085120:BAX730_6x_GC4_01_24170.mzML:scan:1164,1,0.8,9,MSV000085120,NoID
0,mzspec:MSV000080183:10-F-04.mzXML:scan:2030,1,0.8,9,MSV000080183,NoID
0,mzspec:MSV000084783:172.mzML:scan:3356,1,0.8,7,MSV000084783,NoID
0,mzspec:MSV000080183:15-F-14.mzXML:scan:2038,1,0.8,9,MSV000080183,NoID
0,mzspec:MSV000082969:G85351_GA3_01_36823.mzML:scan:1244,1,0.8,9,MSV000082969,NoID
0,mzspec:MSV000082969:G85049_RA5_01_36464.mzML:scan:1259,1,0.8,9,MSV000082969,NoID
0,mzspec:MSV000081477:C260_GA12_01_868.mzML:scan:1149,1,0.8,9,MSV000081477,NoID
0,mzspec:MSV000082221:PLCL18250_RH12_01_28106.mzML:scan:1217,1,0.8,8,MSV000082221,NoID
0,mzspec:MSV000082221:PLCL22184_RE3_01_28271.mzML:scan:1224,1,0.8,9,MSV000082221,NoID
0,mzspec:MSV000082221:PLCL18755_RG6_01_28088.mzML:scan:1216,1,0.8,8,MSV000082221,NoID
0,mzspec:MSV000087523:20A.mzML:scan:2197,1,0.8,7,MSV000087523,NoID
0,mzspec:MSV000082221:PLCL18891_RB7_01_28022.mzML:scan:1208,1,0.8,8,MSV000082221,NoID
0,mzspec:MSV000081151:HFD_C1_WT8.mzXML:scan:2148,1,0.8,7,MSV000081151,NoID
0,mzspec:MSV000082374:TWBS001_RE6_01_29740.mzML:scan:1374,1,0.8,8,MSV000082374,NoID
0,mzspec:MSV000083004:PD16_8_GH6_01_16890.mzML:scan:2392,1,0.8,10,MSV000083004,NoID
0,mzspec:MSV000083689:G85294_RA3_01_35315.mzML:scan:1264,1,0.8,10,MSV000083689,NoID
0,mzspec:MSV000082972:A19_104_05.mzML:scan:1708,1,0.8,8,MSV000082972,NoID
0,mzspec:MSV000079949:SPF2_Jeju6_GD3_01_22132.mzXML:scan:2472,1,0.8,10,MSV000079949,NoID
0,mzspec:MSV000082969:G84991_RERUN_DryGas_BH5_01_37264.mzML:scan:1234,1,0.8,9,MSV000082969,NoID
0,mzspec:MSV000082049:7_31.mzML:scan:2058,1,0.8,8,MSV000082049,NoID
0,mzspec:MSV000079949:SPF3_Ile1_GD4_01_22359.mzXML:scan:2471,1,0.8,11,MSV000079949,NoID
0,mzspec:MSV000082969:G85023_BA5_01_36568.mzML:scan:1256,1,0.8,8,MSV000082969,NoID
0,mzspec:MSV000080183:02-F-12.mzXML:scan:2034,1,0.8,9,MSV000080183,NoID
0,mzspec:MSV000084783:205.mzML:scan:3500,1,0.8,7,MSV000084783,NoID
0,mzspec:MSV000087523:21C.mzML:scan:2337,1,0.8,7,MSV000087523,NoID
0,mzspec:MSV000081477:C79_BG11_01_723.mzML:scan:1148,1,0.8,7,MSV000081477,NoID
0,mzspec:MSV000083689:G85381_RE5_01_35373.mzML:scan:1139,1,0.8,10,MSV000083689,NoID
0,mzspec:MSV000082049:1_38.mzML:scan:2048,1,0.8,7,MSV000082049,NoID
0,mzspec:MSV000088040:SPF_SI-1.mzML:scan:1607,1,0.79,8,MSV000088040,NoID
0,mzspec:MSV000083689:G84938_RC3_01_35685.mzML:scan:1318,1,0.79,7,MSV000083689,NoID
0,mzspec:MSV000083689:G85038_BE12_01_35267.mzML:scan:1258,1,0.79,9,MSV000083689,NoID
0,mzspec:MSV000082969:G84705_RA7_01_36467.mzML:scan:1130,1,0.79,8,MSV000082969,NoID
0,mzspec:MSV000082813:A20_105_20.mzML:scan:1691,1,0.79,9,MSV000082813,NoID
0,mzspec:MSV000081477:C176_GG12_01_836.mzML:scan:1142,1,0.79,7,MSV000081477,NoID
0,mzspec:MSV000080629:154.mzXML:scan:2027,1,0.79,8,MSV000080629,NoID
0,mzspec:MSV000081477:C122_GB6_01_758.mzML:scan:1179,1,0.79,8,MSV000081477,NoID
0,mzspec:MSV000081477:C205_GB5_01_875.mzML:scan:1143,1,0.79,8,MSV000081477,NoID
0,mzspec:MSV000081477:C79_BG11_01_723.mzML:scan:1182,1,0.79,7,MSV000081477,NoID
0,mzspec:MSV000082969:G84975_BG8_01_36649.mzML:scan:1253,1,0.79,9,MSV000082969,NoID
0,mzspec:MSV000081343:EZ456.mzXML:scan:2038,1,0.79,6,MSV000081343,NoID
0,mzspec:MSV000081477:C79_BG11_01_723.mzML:scan:1143,1,0.79,7,MSV000081477,NoID
0,mzspec:MSV000082813:A20_105_15.mzML:scan:1683,1,0.79,10,MSV000082813,NoID
0,mzspec:MSV000083004:PD1_13_BA9_01_16693.mzML:scan:2406,1,0.79,7,MSV000083004,NoID
0,mzspec:MSV000080183:01-F-02.mzXML:scan:2040,1,0.79,10,MSV000080183,NoID
